api_call_id	centroid_lon	centroid_lat	gridId	gridX	gridY	forecast	forecastHourly	forecastOffice	forecastGridData	observationStations	forecastZone	timeZone	radarStation
https://api.weather.gov/points/49.2467,-94.8464	-94.8464	49.2467	FGF	163	170	https://api.weather.gov/gridpoints/FGF/163,170/forecast	https://api.weather.gov/gridpoints/FGF/163,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/163,170	https://api.weather.gov/gridpoints/FGF/163,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2464,-94.8125	-94.8125	49.2464	FGF	164	170	https://api.weather.gov/gridpoints/FGF/164,170/forecast	https://api.weather.gov/gridpoints/FGF/164,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/164,170	https://api.weather.gov/gridpoints/FGF/164,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2261,-95.1516	-95.1516	49.2261	FGF	153	169	https://api.weather.gov/gridpoints/FGF/153,169/forecast	https://api.weather.gov/gridpoints/FGF/153,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/153,169	https://api.weather.gov/gridpoints/FGF/153,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2259,-95.1177	-95.1177	49.2259	FGF	154	169	https://api.weather.gov/gridpoints/FGF/154,169/forecast	https://api.weather.gov/gridpoints/FGF/154,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/154,169	https://api.weather.gov/gridpoints/FGF/154,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2257,-95.0838	-95.0838	49.2257	FGF	155	169	https://api.weather.gov/gridpoints/FGF/155,169/forecast	https://api.weather.gov/gridpoints/FGF/155,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/155,169	https://api.weather.gov/gridpoints/FGF/155,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2254999,-95.05	-95.05	49.2254999	FGF	156	169	https://api.weather.gov/gridpoints/FGF/156,169/forecast	https://api.weather.gov/gridpoints/FGF/156,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/156,169	https://api.weather.gov/gridpoints/FGF/156,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2252,-95.0161	-95.0161	49.2252	FGF	158	169	https://api.weather.gov/gridpoints/FGF/158,169/forecast	https://api.weather.gov/gridpoints/FGF/158,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/158,169	https://api.weather.gov/gridpoints/FGF/158,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.225,-94.9822	-94.9822	49.225	FGF	159	169	https://api.weather.gov/gridpoints/FGF/159,169/forecast	https://api.weather.gov/gridpoints/FGF/159,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/159,169	https://api.weather.gov/gridpoints/FGF/159,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2247,-94.9484	-94.9484	49.2247	FGF	160	169	https://api.weather.gov/gridpoints/FGF/160,169/forecast	https://api.weather.gov/gridpoints/FGF/160,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/160,169	https://api.weather.gov/gridpoints/FGF/160,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2245,-94.9145	-94.9145	49.2245	FGF	161	169	https://api.weather.gov/gridpoints/FGF/161,169/forecast	https://api.weather.gov/gridpoints/FGF/161,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/161,169	https://api.weather.gov/gridpoints/FGF/161,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2242,-94.8807	-94.8807	49.2242	FGF	162	169	https://api.weather.gov/gridpoints/FGF/162,169/forecast	https://api.weather.gov/gridpoints/FGF/162,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/162,169	https://api.weather.gov/gridpoints/FGF/162,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2239,-94.8468	-94.8468	49.2239	FGF	163	169	https://api.weather.gov/gridpoints/FGF/163,169/forecast	https://api.weather.gov/gridpoints/FGF/163,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/163,169	https://api.weather.gov/gridpoints/FGF/163,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2237,-94.8129	-94.8129	49.2237	FGF	164	169	https://api.weather.gov/gridpoints/FGF/164,169/forecast	https://api.weather.gov/gridpoints/FGF/164,169/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/164,169	https://api.weather.gov/gridpoints/FGF/164,169/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2033,-95.1519	-95.1519	49.2033	FGF	153	168	https://api.weather.gov/gridpoints/FGF/153,168/forecast	https://api.weather.gov/gridpoints/FGF/153,168/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/153,168	https://api.weather.gov/gridpoints/FGF/153,168/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2031,-95.118	-95.118	49.2031	FGF	154	168	https://api.weather.gov/gridpoints/FGF/154,168/forecast	https://api.weather.gov/gridpoints/FGF/154,168/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/154,168	https://api.weather.gov/gridpoints/FGF/154,168/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
